shipment_id,shipment_date_id,order_id,product_id,warehouse_id,quantity_shipped,lead_time_days
46789,127,48748,2990,5,151,8
46790,1088,100086,2451,2,308,10
46791,404,19634,5252,2,63,9
46792,47,102614,5917,7,483,7
46793,536,154704,3861,10,123,10
46794,938,136849,4365,10,132,16
46795,124,56497,5675,5,15,22
46796,121,4856,2476,10,417,27
46797,843,62170,7977,9,255,13
46798,577,69502,4564,5,197,26
46799,490,110367,7206,6,208,30
46800,652,143919,4049,3,469,17
46801,978,47957,5513,8,34,1
46802,731,116711,7904,10,433,7
46803,525,15060,1959,7,51,28
46804,476,43235,7232,6,238,7
46805,112,55183,4569,8,451,20
46806,645,107900,4826,8,401,18
46807,180,47561,4404,7,239,27
46808,694,87008,7266,9,332,2
46809,696,177759,4758,9,188,8
46810,884,171286,4166,3,40,6
46811,464,49125,911,10,456,23
46812,250,161211,5535,1,428,19
46813,870,154462,6672,1,421,29
46814,727,142737,208,9,34,5
46815,168,142321,5633,4,326,10
46816,943,137187,6593,8,395,22
46817,890,39754,933,4,51,12
46818,384,114550,7613,5,136,22
46819,141,40699,4044,2,381,25
46820,757,24465,624,8,224,25
46821,328,64827,3200,4,477,22
46822,118,58393,1342,6,23,14
46823,1064,23101,6035,6,468,4
46824,659,177189,6607,2,16,13
46825,939,28159,5423,4,428,12
46826,397,28504,5934,4,454,20
46827,219,167540,2570,2,189,25
46828,950,48372,4435,3,83,30
46829,739,61407,725,3,228,23
46830,671,138979,891,3,317,22
46831,513,110533,5198,9,467,9
46832,136,152011,7004,4,333,11
46833,944,8846,3793,1,324,22
46834,815,13268,2545,8,370,6
46835,600,37869,6833,8,158,8
46836,512,25623,2838,7,8,12
46837,544,48769,6398,3,347,16
46838,80,177874,5902,6,136,7
46839,925,165233,693,4,342,21
46840,366,66264,7581,8,274,8
46841,250,168002,7127,1,176,22
46842,206,175921,2750,8,102,16
46843,814,50626,758,2,315,12
46844,972,11128,7394,5,56,5
46845,904,94438,5020,8,94,23
46846,683,114671,3916,8,137,8
46847,221,115742,2385,5,72,2
46848,687,49613,6061,5,111,30
46849,681,161849,5136,1,242,8
46850,1021,136731,4757,8,181,19
46851,144,176407,986,5,430,14
46852,861,20985,4570,3,52,23
46853,984,107192,6530,4,272,10
46854,798,29977,2813,3,413,3
46855,647,161285,3555,2,21,9
46856,709,176107,3435,8,249,2
46857,648,123042,2583,4,368,29
46858,278,159883,2826,4,10,23
46859,12,168002,348,5,104,14
46860,226,64833,3027,2,418,9
46861,369,133372,5692,5,190,28
46862,670,95385,308,2,485,21
46863,252,138577,2882,9,451,20
46864,118,179571,7222,9,465,8
46865,86,106481,374,1,277,28
46866,444,3836,5581,7,170,25
46867,679,63492,142,8,226,28
46868,359,5779,1043,4,183,28
46869,46,166299,5921,9,36,15
46870,28,135459,1348,4,55,4
46871,968,39784,3909,7,131,27
46872,526,46352,2648,4,478,15
46873,871,152883,7352,8,457,3
46874,463,72890,7694,2,226,2
46875,630,38715,3111,10,424,5
46876,480,158346,338,7,304,25
46877,611,78701,6766,5,169,1
46878,70,395,1441,6,241,12
46879,984,104726,5850,5,119,16
46880,660,77710,4033,1,307,23
46881,144,171885,4330,8,443,2
46882,436,139386,7768,4,287,7
46883,72,63183,5722,10,328,22
46884,639,45198,7049,5,426,5
46885,982,61688,5553,7,315,10
46886,139,97030,3601,2,195,11
46887,1025,132763,6531,4,79,7
46888,790,100925,1645,5,285,15
46889,289,47877,4145,5,382,23
46890,134,363,2164,3,131,6
46891,4,47229,4780,7,183,15
46892,816,164036,3687,5,133,25
46893,367,102036,2162,1,160,22
46894,879,102658,2859,3,196,10
46895,395,102131,282,5,230,29
46896,151,54009,3128,8,439,20
46897,647,104325,6585,8,444,21
46898,514,171591,5037,7,109,6
46899,363,112920,4713,10,86,19
46900,75,154390,7539,9,117,18
46901,14,46825,1861,4,370,22
46902,490,99426,5115,2,27,3
46903,422,149000,4322,5,202,17
46904,593,51819,4591,5,391,15
46905,470,52922,6363,7,218,16
46906,12,150724,5023,1,152,5
46907,995,79002,6782,7,149,3
46908,821,8230,1844,3,190,7
46909,159,33697,2681,2,248,27
46910,49,106598,1575,9,392,5
46911,810,134570,1235,8,156,17
46912,305,119932,3875,2,106,12
46913,515,1678,1405,1,91,23
46914,888,97456,4314,1,322,25
46915,312,11025,4513,4,2,13
46916,481,6860,3300,4,150,10
46917,777,55760,1546,3,13,18
46918,643,111926,6532,2,232,8
46919,844,1440,576,10,133,16
46920,428,78287,118,7,277,12
46921,939,88422,2465,1,301,30
46922,1070,128604,3799,1,353,28
46923,853,19195,5897,4,81,3
46924,556,98132,5420,5,418,10
46925,595,24500,1634,6,212,18
46926,330,61706,4011,2,335,2
46927,584,80074,903,9,396,24
46928,388,101057,2836,9,177,6
46929,492,122358,5951,5,112,12
46930,470,157830,1378,9,400,27
46931,4,81894,2039,7,188,8
46932,1002,165851,2419,4,103,4
46933,241,152247,5780,5,355,1
46934,565,142916,4698,9,98,7
46935,489,112457,4940,3,246,4
46936,1022,1698,287,9,405,23
46937,4,175152,7124,4,383,28
46938,42,71599,6134,1,386,4
46939,519,102858,3313,6,318,12
46940,555,100517,3732,8,200,7
46941,586,31447,4417,2,312,2
46942,495,155995,4008,4,277,20
46943,922,178085,2363,3,12,4
46944,10,101366,7856,6,361,24
46945,980,29087,4351,5,98,16
46946,259,39600,6862,4,34,19
46947,242,48624,7482,6,303,7
46948,719,176268,746,5,338,1
46949,1015,172552,5957,8,450,7
46950,488,147294,3585,1,303,2
46951,681,104506,6985,1,223,3
46952,952,18264,6270,6,111,23
46953,4,104835,6983,1,120,19
46954,441,34208,1024,1,232,11
46955,475,29668,7628,8,485,26
46956,831,173349,4741,3,142,25
46957,987,47248,4745,6,499,24
46958,132,56395,5672,10,372,27
46959,599,167447,3797,7,461,21
46960,350,140421,2603,8,220,29
46961,585,106847,4731,9,446,9
46962,815,155195,5587,6,434,3
46963,83,98094,2338,9,342,5
46964,119,124200,7638,2,12,16
46965,529,120555,7469,6,177,2
46966,535,108745,2250,3,156,21
46967,678,176666,4446,5,260,21
46968,744,173440,105,5,171,7
46969,225,39197,459,4,377,14
46970,890,124845,6615,5,484,18
46971,196,148811,4145,8,133,29
46972,432,127505,4121,10,200,16
46973,752,84345,6954,10,102,10
46974,1080,177238,7854,3,249,12
46975,978,54419,1044,9,29,22
46976,397,127134,306,6,112,15
46977,979,86896,1013,5,394,11
46978,961,52605,3736,5,152,25
46979,457,72565,5533,3,307,21
46980,597,168905,5860,5,305,6
46981,987,100309,191,6,298,27
46982,738,18411,2105,7,312,21
46983,765,32260,2749,1,495,13
46984,310,134372,5390,6,440,26
46985,28,215,2355,8,289,2
46986,1023,166023,855,7,472,10
46987,1001,103068,6462,9,181,26
46988,685,164915,6877,4,155,5
46989,950,25785,2711,8,457,27
46990,976,151063,3855,4,18,14
46991,824,81177,5351,1,472,8
46992,386,51073,7169,7,215,4
46993,454,98224,2585,8,387,10
46994,43,124775,478,5,330,3
46995,876,32946,5616,3,480,29
46996,400,111977,3168,3,283,24
46997,962,16968,5747,8,134,12
46998,548,113499,2171,5,481,18
46999,910,79799,4529,10,364,13
47000,851,28570,4064,9,66,29
47001,38,152189,6545,10,122,27
47002,1042,132311,73,5,73,4
47003,730,82451,6980,4,403,26
47004,866,48194,6010,3,19,1
47005,275,3186,4781,6,223,15
47006,66,96085,7605,7,380,10
47007,305,55080,6903,4,63,15
47008,529,26286,4051,6,276,27
47009,758,70763,489,10,112,1
47010,235,154542,6879,7,323,6
47011,499,133811,2335,7,344,23
47012,238,123780,3214,9,42,26
47013,628,162528,1910,10,161,2
47014,541,88002,5294,7,380,25
47015,205,74625,5146,4,12,26
47016,325,117967,7079,4,25,18
47017,415,166326,5487,8,151,10
47018,295,165005,6171,8,447,15
47019,72,51640,2343,9,285,26
47020,190,137800,3600,7,367,22
47021,779,43766,825,5,463,1
47022,341,133869,7894,2,257,4
47023,970,119955,7040,6,24,7
47024,266,162000,24,3,285,17
47025,336,19269,4491,8,135,1
47026,628,117292,3826,1,296,26
47027,868,1199,2084,5,150,17
47028,808,103812,1068,6,416,5
47029,895,117748,2111,4,274,18
47030,36,148666,7052,1,349,22
47031,62,90584,247,2,203,11
47032,739,137314,3313,4,37,2
47033,190,75501,4956,4,490,7
47034,603,34509,2637,7,280,7
47035,756,32684,4652,3,180,15
47036,343,54837,5486,9,316,13
47037,620,137709,7331,7,415,10
47038,16,73230,7038,1,179,18
47039,539,86731,1208,4,59,26
47040,884,169385,1045,5,49,15
47041,457,157298,5230,4,340,12
47042,486,87419,4094,8,231,23
47043,657,65287,2528,8,167,15
47044,313,73031,7699,8,473,20
47045,764,151992,2739,2,415,25
47046,162,87462,5515,6,76,11
47047,700,71913,7050,2,151,20
47048,926,142995,1550,9,355,18
47049,585,23231,7990,1,69,27
47050,1036,164645,4689,8,285,8
47051,24,13326,7282,5,358,13
47052,650,99546,7596,5,69,28
47053,360,150909,4666,10,167,12
47054,46,113407,255,1,469,9
47055,982,99389,2851,5,18,3
47056,747,89960,2116,10,241,16
47057,77,20255,2946,2,292,15
47058,1054,72598,1024,9,230,1
47059,164,128162,7038,2,347,2
47060,262,176244,1143,6,404,25
47061,850,166939,6404,9,339,2
47062,1034,112755,7765,6,27,22
47063,781,132798,2908,10,354,2
47064,983,54614,4004,9,155,5
47065,539,113063,4753,9,298,12
47066,569,3355,1216,6,165,21
47067,279,40342,4763,10,286,26
47068,335,17090,7022,9,39,3
47069,896,121896,1818,3,253,4
47070,175,115225,1049,10,307,23
47071,475,157441,4852,9,484,13
47072,579,166794,3890,6,244,5
47073,355,112833,399,3,93,11
47074,463,31307,1049,1,99,17
47075,143,6029,2268,9,351,20
47076,889,12895,5828,6,14,14
47077,841,174015,3092,7,364,29
47078,382,177852,153,5,287,24
47079,1020,144951,7646,5,497,25
47080,636,34091,5197,10,346,8
47081,738,86619,6061,6,434,25
47082,987,102288,1110,10,281,23
47083,317,10781,2283,1,101,3
47084,693,122842,5923,4,500,22
47085,854,98966,5395,5,287,16
47086,111,88416,2473,4,126,26
47087,89,129247,3832,4,384,12
47088,117,45430,96,9,142,17
47089,1069,12032,5522,6,449,8
47090,468,26611,4043,7,366,10
47091,762,15581,6677,10,265,15
47092,139,14961,3636,10,486,26
47093,1057,72986,1891,9,427,29
47094,541,127593,7622,4,175,18
47095,398,26859,772,3,139,14
47096,630,75810,178,7,286,5
47097,133,89,1619,4,227,29
47098,178,127378,1802,5,346,3
47099,638,140405,6666,1,459,24
47100,279,31824,7058,6,246,15
47101,568,46671,5790,2,95,18
47102,752,87087,2378,9,462,6
47103,494,100283,6635,5,353,3
47104,976,145103,871,6,480,14
47105,698,74655,4784,9,191,11
47106,711,12741,6351,5,50,4
47107,24,56852,6174,10,268,25
47108,1001,57738,91,2,269,24
47109,111,170590,4845,2,40,12
47110,791,21551,7513,5,241,22
47111,190,4868,1769,5,273,13
47112,182,65617,4537,9,387,30
47113,588,123224,7591,9,85,21
47114,529,111765,2488,5,16,2
47115,297,56138,928,10,186,20
47116,970,27541,1082,4,115,11
47117,134,72501,4302,5,140,22
47118,148,50659,3159,8,241,28
47119,857,65352,3118,9,2,4
47120,466,126488,3318,8,244,10
47121,226,32006,7835,6,31,14
47122,1053,132427,1193,9,49,5
47123,185,10180,5707,10,112,28
47124,645,119286,2307,4,331,5
47125,992,168020,5708,8,491,24
47126,1078,165141,4039,10,389,27
47127,973,14737,4325,5,6,3
47128,392,27349,331,6,182,14
47129,259,86448,3643,3,111,20
47130,906,140650,6356,4,210,2
47131,197,46689,7168,7,271,5
47132,876,9763,7063,5,413,28
47133,464,29560,4637,3,96,16
47134,552,179766,634,6,37,1
47135,824,14201,3202,4,485,7
47136,164,157172,7082,8,136,12
47137,436,146268,7133,6,443,13
47138,706,143949,2659,9,18,8
47139,1025,128451,5897,1,45,23
47140,264,37282,3758,6,43,8
47141,590,31255,3128,6,104,14
47142,267,72067,4815,8,159,26
47143,11,168081,3585,3,107,25
47144,541,177707,4255,2,274,26
47145,973,80251,5357,6,35,19
47146,978,56906,2739,6,236,16
47147,835,1602,7263,5,392,12
47148,516,43237,3911,3,228,7
47149,647,104977,4589,3,220,30
47150,696,43265,6621,2,163,4
47151,6,172800,1375,6,223,30
47152,897,271,7702,8,284,14
47153,80,48285,4010,6,438,6
47154,775,177262,6082,8,375,9
47155,454,25668,7440,1,338,10
47156,648,94996,281,1,227,27
47157,88,115058,1728,3,102,10
47158,13,90445,908,1,171,12
47159,685,4833,2799,9,295,14
47160,797,103576,6014,3,180,23
47161,902,64343,6301,9,282,26
47162,821,64214,1583,4,322,30
47163,625,146984,6524,5,318,11
47164,243,29464,5261,5,330,6
47165,478,172336,6723,6,465,19
47166,619,50934,4041,8,439,7
47167,791,167597,5032,3,346,29
47168,53,167916,5383,2,146,9
47169,927,79645,6640,6,460,9
47170,308,14316,2510,10,378,16
47171,869,54840,2348,3,479,10
47172,691,137909,3722,9,171,5
47173,51,5901,4928,5,285,13
47174,402,7091,3612,1,443,6
47175,421,52326,1425,5,78,23
47176,994,84258,6773,4,21,4
47177,110,154459,2932,6,251,23
47178,792,41311,2446,6,46,29
47179,957,97973,3867,2,338,15
47180,870,163439,6938,8,199,13
47181,559,20616,7401,6,54,9
47182,738,1937,2331,6,169,2
47183,266,138669,2394,1,262,21
47184,498,119325,7123,2,250,28
47185,967,178419,2639,4,192,3
47186,998,99969,3531,8,459,22
47187,368,139926,1461,3,57,18
47188,458,114941,2606,3,182,13
47189,535,156912,3454,3,496,7
47190,815,118725,4397,4,476,4
47191,137,128364,1505,10,356,22
47192,1036,125776,971,3,172,27
47193,189,57010,5327,9,309,1
47194,720,129565,5803,3,499,22
47195,504,163959,3000,4,488,12
47196,16,34827,6199,5,263,12
47197,139,136611,4767,7,401,21
47198,667,90937,5965,2,216,2
47199,319,90939,1290,10,436,24
47200,919,141853,5221,8,296,5
47201,949,57933,6976,5,302,5
47202,369,24552,1681,9,52,16
47203,297,62092,2571,2,233,17
47204,577,115831,708,10,293,4
47205,827,153457,2598,8,404,23
47206,408,37573,6821,8,412,3
47207,1093,159243,6236,8,43,16
47208,554,8808,1729,6,110,16
47209,1043,78795,5928,7,356,17
47210,2,121769,2496,5,211,29
47211,145,79267,7441,3,437,13
47212,102,16701,3306,9,146,25
47213,215,28005,4345,2,218,24
47214,268,120598,7569,4,440,28
47215,55,29672,7333,9,293,9
47216,935,53822,3979,7,227,9
47217,632,76857,7695,9,264,2
47218,79,1648,4233,7,315,20
47219,119,167116,2218,1,355,28
47220,543,17794,5449,2,149,12
47221,417,133608,2526,3,187,15
47222,1028,2861,6065,1,131,13
47223,941,77114,1704,8,23,2
47224,712,76606,7801,10,391,10
47225,436,44606,1742,6,381,2
47226,514,41129,1581,2,489,9
47227,626,144379,1325,5,113,17
47228,170,152486,1844,5,113,16
47229,106,30812,3829,10,33,19
47230,345,31736,2545,10,109,7
47231,291,13485,5733,2,282,21
47232,348,162748,7275,8,231,9
47233,145,54453,4608,8,164,2
47234,853,73490,7707,3,361,10
47235,509,157795,3583,8,246,11
47236,61,148393,1340,4,427,20
47237,231,22438,4839,4,436,6
47238,674,160670,1316,10,180,28
47239,717,179371,2055,9,68,30
47240,900,58095,19,3,442,9
47241,557,83091,3430,7,52,7
47242,836,79488,513,1,168,21
47243,539,163482,1071,9,190,29
47244,768,175943,4944,4,238,27
47245,768,35703,6275,7,75,24
47246,542,19587,2520,7,119,28
47247,1083,107098,5494,3,419,19
47248,950,71076,7159,10,341,14
47249,644,23953,529,5,38,15
47250,161,116218,6951,10,174,17
47251,356,104829,7445,10,173,28
47252,1007,55375,4289,2,499,23
47253,338,19154,2963,9,387,22
47254,1011,41649,5729,1,294,17
47255,929,124146,7948,4,49,2
47256,245,17894,7931,1,220,23
47257,948,96685,2551,5,400,12
47258,825,19152,2190,10,284,3
47259,997,139016,5069,2,469,13
47260,926,47258,1787,9,188,12
47261,412,7983,6266,5,379,3
47262,480,171866,4114,10,145,25
47263,599,111408,588,6,76,27
47264,427,64186,3735,6,279,29
47265,790,6041,3709,7,231,15
47266,865,127346,4293,7,341,18
47267,353,17610,3962,9,495,3
47268,829,144098,3971,5,239,30
47269,862,11653,4155,4,80,20
47270,878,79466,7399,3,111,11
47271,933,84305,735,3,45,8
47272,279,130278,5626,5,236,6
47273,907,36837,136,2,31,16
47274,12,56420,4292,3,303,13
47275,923,32638,703,10,333,20
47276,671,154848,2453,10,442,30
47277,239,18852,261,5,457,2
47278,172,147772,2605,10,91,5
47279,483,42230,2083,9,126,29
47280,569,112504,2142,8,113,4
47281,104,22213,284,5,162,24
47282,986,1016,7789,4,371,8
47283,4,147450,1563,10,278,13
47284,945,99958,2245,7,364,23
47285,571,155039,223,1,166,17
47286,759,62586,1054,7,482,23
47287,211,108084,2844,9,269,30
47288,852,127834,2341,9,36,26
47289,461,27215,5078,5,7,17
47290,59,106195,4622,8,355,24
47291,653,71051,5202,9,57,8
47292,828,113762,4769,7,473,9
47293,440,36256,6578,3,271,6
47294,164,163232,5578,8,417,23
47295,992,150054,3140,9,492,30
47296,434,157184,4813,8,18,9
47297,479,113504,5670,5,428,23
47298,1009,133881,3114,7,108,15
47299,313,165291,6820,9,93,25
47300,579,76904,6029,7,27,26
47301,461,56380,307,8,65,4
47302,232,37571,7130,8,42,24
47303,1039,34746,2113,3,206,15
47304,210,68321,4641,6,15,25
47305,63,65148,6565,10,457,2
47306,211,143570,7499,9,331,22
47307,1059,70726,6689,3,150,8
47308,909,26679,3432,8,91,26
47309,853,23846,7417,4,110,28
47310,1076,108421,3354,5,414,29
47311,309,174474,1699,3,395,15
47312,789,80981,1427,10,396,27
47313,312,160655,7600,2,258,1
47314,835,63694,4115,9,167,15
47315,932,20939,848,7,370,18
47316,360,65907,5294,4,74,13
47317,700,68965,6249,10,20,9
47318,277,179819,5772,5,300,2
47319,790,148605,4401,8,289,14
47320,751,170805,3190,4,257,25
47321,66,141266,3569,1,373,16
47322,173,179658,7202,5,48,7
47323,127,162381,3898,1,128,28
47324,510,105923,6846,4,398,5
47325,398,120660,3784,4,428,17
47326,365,146957,3002,3,457,12
47327,243,11315,3356,8,221,20
47328,87,77018,5403,3,307,24
47329,1090,82762,2881,10,184,24
47330,189,130896,3661,3,465,19
47331,970,139342,4640,10,132,6
47332,907,174500,4712,3,169,26
47333,192,34853,5027,3,433,29
47334,897,43680,4115,3,399,29
47335,441,91819,3677,9,276,10
47336,825,35466,5237,1,432,24
47337,16,34612,1415,8,201,15
47338,272,120700,9,2,158,9
47339,458,163757,6550,6,369,24
47340,598,63980,3349,5,204,28
47341,1044,178925,817,3,13,30
47342,564,76469,2747,6,491,19
47343,1002,125150,6122,7,252,17
47344,193,179646,2739,6,394,25
47345,627,64382,1512,1,239,30
47346,1016,142469,4817,2,362,10
47347,458,84575,2380,9,482,4
47348,701,159166,4925,2,375,2
47349,61,130969,3650,4,348,8
47350,636,77702,2924,2,382,5
47351,963,5653,7362,4,208,27
47352,229,160828,5815,7,410,26
47353,599,156843,1560,2,126,25
47354,549,129283,1160,7,317,17
47355,727,78820,2657,2,188,15
47356,160,152204,1175,3,180,2
47357,540,8565,293,4,292,14
47358,563,147764,3895,7,429,18
47359,803,117295,6346,3,413,17
47360,782,146761,1385,8,131,19
47361,523,12297,3063,9,87,11
47362,164,164725,5746,1,251,8
47363,596,59031,320,6,181,4
47364,798,114811,6840,2,204,12
47365,581,114337,4672,2,156,11
47366,637,51945,2481,9,276,17
47367,774,172078,6661,2,4,19
47368,533,55972,6877,8,369,7
47369,543,90497,3824,4,380,16
47370,918,160139,1218,3,99,19
47371,396,87954,7826,7,465,19
47372,540,167380,2708,5,175,23
47373,230,135321,2923,4,318,6
47374,1055,45873,5049,1,158,26
47375,124,158716,7479,7,62,6
47376,8,25536,3247,2,473,3
47377,755,29031,193,2,196,20
47378,6,153254,3091,1,394,7
47379,43,153818,7956,4,66,9
47380,1034,119216,6710,3,89,2
47381,649,113630,7286,7,500,29
47382,672,69309,1561,8,469,10
47383,926,26633,2516,1,342,3
47384,601,14834,1918,10,71,5
47385,93,40977,2090,8,455,4
47386,19,63875,2100,2,248,17
47387,39,66784,1275,4,491,23
47388,52,105142,613,5,260,30
47389,1089,133389,5815,3,155,15
47390,968,80185,2527,10,26,1
47391,547,116287,3536,6,350,10
47392,473,31149,3426,6,53,4
47393,303,99724,7381,2,306,8
47394,157,106532,6728,3,399,7
47395,872,58182,3370,4,471,20
47396,502,177830,2424,7,451,25
47397,269,53163,4429,2,336,6
47398,1033,171008,3224,1,103,6
47399,707,109262,4481,6,268,29
47400,479,104781,4263,2,497,1
47401,619,176224,7044,2,382,4
47402,682,33105,7817,3,244,30
47403,410,8376,1272,2,397,26
47404,259,103765,6699,1,330,28
47405,708,60787,4316,2,440,19
47406,536,31312,1555,8,218,28
47407,995,42464,3995,10,156,8
47408,477,75833,2123,1,195,28
47409,970,140270,1833,4,257,1
47410,351,53926,7517,10,379,18
47411,884,76006,3757,1,7,9
47412,394,150031,7375,7,155,29
47413,464,158303,4299,4,308,26
47414,794,169060,2110,9,362,28
47415,740,51384,699,9,339,4
47416,687,12047,3041,8,168,29
47417,610,136309,3069,7,472,9
47418,899,171070,728,6,121,7
47419,574,150828,4041,7,188,14
47420,20,37099,3068,1,367,11
47421,824,18112,6319,7,193,10
47422,526,160191,7544,3,236,25
47423,952,134567,17,2,17,29
47424,692,57252,3331,2,260,19
47425,205,62545,1158,3,28,27
47426,712,79025,5704,4,353,10
47427,436,40269,1189,4,252,6
47428,844,39406,5307,6,359,20
47429,1049,83220,6718,1,338,22
47430,131,49449,5209,7,131,5
47431,229,84793,163,1,288,28
47432,659,159025,7976,6,140,8
47433,935,62308,355,4,448,7
47434,155,89681,408,4,61,4
47435,716,25137,4569,5,256,10
47436,993,68493,3139,8,164,5
47437,449,156535,6464,3,103,24
47438,751,176954,7692,3,263,23
47439,1077,143653,2899,7,15,8
47440,920,24783,4953,2,332,3
47441,71,65532,2050,10,90,30
47442,904,57765,6320,4,377,21
47443,409,95488,7219,8,229,24
47444,983,110576,5087,3,63,12
47445,227,61797,634,2,429,9
47446,1046,154459,4855,4,55,1
47447,404,4034,7392,5,105,8
47448,689,155212,2375,10,98,3
47449,864,559,4244,5,230,30
47450,323,176666,867,5,61,21
47451,177,77155,7667,1,271,26
47452,916,20139,3171,4,128,13
47453,915,171725,6610,9,369,6
47454,198,63348,2185,10,362,13
47455,1071,47491,7523,8,42,9
47456,566,9389,2312,6,18,24
47457,127,37321,7591,6,415,18
47458,706,134337,627,2,421,27
47459,1082,147237,2173,2,188,11
47460,469,4495,6557,8,142,11
47461,645,20771,6924,6,74,1
47462,551,101635,2047,4,214,12
47463,154,9727,273,8,33,15
47464,428,162000,5400,3,419,18
47465,1052,37579,653,7,380,14
47466,944,11436,2573,8,215,8
47467,103,31043,1939,2,17,29
47468,964,160516,510,5,58,22
47469,497,141654,3034,1,357,18
47470,484,34163,2873,7,200,16
47471,599,74258,6960,1,120,22
47472,34,82063,2646,7,473,3
47473,596,98901,3414,6,238,28
47474,360,104999,5360,7,141,8
47475,674,158159,3360,1,129,3
47476,838,138439,6790,6,466,24
